date,source,rating,title,text,thumbs_up,app_version,developer_replied
2025-11-02 11:52:21+00:00,Google Play,1,,my account is suddenly blocked or frozen my account balance not use or complaint karne ke bad bhi koi response nhi mila very bad service,0,8.4.6,True
2025-11-02 11:45:45+00:00,Google Play,5,,good,0,8.6.6,True
2025-11-02 10:03:57+00:00,Google Play,5,,superb app,0,8.7.6,True
2025-11-02 08:24:50+00:00,Google Play,5,,Take lessons... learn more abt market,0,8.6.4,True
2025-11-02 06:14:11+00:00,Google Play,5,,super,0,,True
2025-11-02 01:35:59+00:00,Google Play,5,,"Great UI. Much, much better than Groww and Vested. Very intuitive and user-friendly.",1,8.7.6,True
2025-11-01 22:32:19+00:00,Google Play,5,,good advice and achieve goals,0,8.8.0,True
2025-11-01 22:22:05+00:00,Google Play,5,,good,0,8.7.6,True
2025-11-01 20:22:28+00:00,Google Play,5,,good,0,8.5.0,True
2025-11-01 18:58:26+00:00,Google Play,5,,good,0,8.5.6,True
2025-11-01 14:26:31+00:00,Google Play,1,,"very bad app es app mai wallet nahi diya hai bar bar paise dalana nikana... bad aur US Stock k liye candle chart diya hi nahi hai.... very bad app, wallet nahi hai, Us stock candle chart nahi hai",0,8.7.6,True
2025-11-01 13:16:47+00:00,Google Play,5,,good,0,8.7.0,True
2025-11-01 11:27:46+00:00,Google Play,5,,nice application and smooth working.,0,8.7.6,True
2025-11-01 11:01:35+00:00,Google Play,4,,i can not track my DCB Bank account bank balance. Kindly add DCB Bank in the list.,0,8.7.0,True
2025-11-01 00:17:59+00:00,Google Play,4,,satisfied with the aap,0,8.7.6,True
2025-10-31 23:27:16+00:00,Google Play,5,,this app is very good.,0,,True
2025-10-31 22:02:38+00:00,Google Play,5,,Unbelievably great app to track your complete portfolio.,1,8.7.6,True
2025-10-31 21:53:31+00:00,Google Play,5,,overall everything is good.please update one more feature in this app that our under performing funds which we have to close and exit and the rest money of that fund we can invest somewhere else...,0,8.8.0,True
2025-10-31 20:16:15+00:00,Google Play,3,,"earlier used to show xirr on US stocks portfolio, now why you have stopped?",0,,True
2025-10-31 18:35:07+00:00,Google Play,1,,"why there only federal bank or hdfc or axis. THT SHOULD BE ANY BANK.not a good app, i want to close my account",0,8.5.3,True
2025-10-31 17:57:44+00:00,Google Play,5,,good,0,8.7.0,True
2025-10-31 17:30:29+00:00,Google Play,1,,"Forcefully liquidated my ETFs. As per IFSCA circular it only restricts providers from offering these products like Bitcoin ETFs, but does not mention a requirement for existing holders to sell or liquidate their assets if already bought before the circular was shared. INDMoney forcefully sold without my confirmation. This is a breach in customer service.",0,8.7.6,True
2025-10-31 16:50:41+00:00,Google Play,5,,nice 👍,0,8.7.6,True
2025-10-31 16:50:02+00:00,Google Play,4,,nice aap,0,,True
2025-10-31 16:47:50+00:00,Google Play,5,,excellent,0,,True
2025-10-31 16:14:28+00:00,Google Play,5,,good app,0,8.7.6,True
2025-10-31 15:59:42+00:00,App Store,1,App become too complex,App become too complex . I’m developer myself it super painful for me to use app not sure about non dev people. can plz plan about lite version of app for example binance.,0,5.8.5,False
2025-10-31 14:44:34+00:00,Google Play,5,,super,0,8.6.6,True
2025-10-31 13:55:02+00:00,Google Play,5,,great profit easyly,0,8.7.6,True
2025-10-31 13:44:57+00:00,Google Play,5,,good app,0,8.7.6,True
2025-10-31 13:36:13+00:00,Google Play,5,,"super app, nice to use",0,8.7.6,True
2025-10-31 12:50:31+00:00,Google Play,2,,indicator settings get deleted automatically..all charts indicator gets reset.. and out of nowhere it shows random saved preset which I didn't save or applied.,0,8.7.6,True
2025-10-31 10:51:27+00:00,Google Play,3,,"Man I have a complaint I try to order something from Flipkart and I did sent my upi id to flipkart to make payment but in my indmoney app there are no notification about sending money I can't order any thing from it help , it's not like my money is debit",0,,True
2025-10-31 09:48:50+00:00,Google Play,4,,good,0,8.7.0,True
2025-10-31 09:26:14+00:00,Google Play,1,,The app and interface is pretty good. I used to use et money earlier but now I feel it has become cluttered. The only issue for me is that im not able to edit my SIP since one month. It's always showing coming soon. As a result im compelled to move to et money again. Hope you fix it. Till then 1 star.,0,,True
2025-10-31 09:15:56+00:00,Google Play,5,,good,0,8.7.6,True
2025-10-31 07:30:32+00:00,Google Play,1,,"Such an invasive app. Keeps trying to read your emails, credit cards and everything else...for an app marketed for stocks and mutual funds. Interface is designed in such a way that it is very difficult to deny it these permissions. It keeps asking for it, and in different ways making it so difficult. Despite being so careful during set up (including unchecking boxes), it still got access to my gmail and got access to my credit card information. I had to go back and manually remove everything.",12,8.7.6,True
2025-10-31 01:01:53+00:00,Google Play,1,,How to invest in small case via ind money...,0,8.7.6,True
2025-10-31 00:10:44+00:00,App Store,5,Stock market,Good app to use for any type of investment related,0,5.8.5,False
2025-10-30 23:24:48+00:00,Google Play,5,,Good,0,8.6.6,True
2025-10-30 22:22:57+00:00,Google Play,1,,apps is not supporting in my device moto 4 e plus please respond me,0,8.7.6,True
2025-10-30 19:12:36+00:00,Google Play,5,,the app is not showing my liabilities like before after the updates,0,8.7.6,True
2025-10-30 18:42:48+00:00,Google Play,5,,amezing 😍 Best Super Se Upar,0,,True
2025-10-30 18:06:13+00:00,Google Play,1,,please fix upi glitc and every thing is good..but please fix upi payment glitch,0,,True
2025-10-30 18:04:19+00:00,Google Play,5,,good,0,8.7.0,True
2025-10-30 17:42:19+00:00,Google Play,5,,I really in search of loan but every app denied it. but InD money given me and fullfill my need at very very ROI. I will personally recomend this app.it complete my application in 10 minute and disburse amount in acct.,0,,True
2025-10-30 17:35:25+00:00,Google Play,5,,good,0,8.7.0,True
2025-10-30 16:51:03+00:00,Google Play,4,,nice,0,8.6.6,True
2025-10-30 16:38:52+00:00,Google Play,5,,"nice application because it's option for all in one and investment in FD, Insurance and Indian stocks market as well as US stock market . It's good for ipos.",0,8.7.0,True
2025-10-30 16:29:44+00:00,Google Play,5,,excellent app for investment and tracking,0,8.7.6,True
2025-10-30 15:54:04+00:00,Google Play,5,,very nice 🥰🥰🥰,0,,True
2025-10-30 15:12:54+00:00,Google Play,5,,IND money app is good 😊,0,8.6.6,True
2025-10-30 13:49:41+00:00,Google Play,5,,gud Ever things,0,8.7.6,True
2025-10-30 13:03:04+00:00,App Store,5,Add support for standard chartered bank account,Please add support for linking standard charter bank account,0,5.8.5,False
2025-10-30 12:53:32+00:00,Google Play,5,,office boy ok,0,8.7.6,True
2025-10-30 12:23:38+00:00,Google Play,5,,very nice,0,8.7.0,True
2025-10-30 12:17:01+00:00,Google Play,5,,it's really a great app!,0,8.7.0,True
2025-10-30 12:13:51+00:00,Google Play,4,,thank indmoney.,0,,True
2025-10-30 11:13:07+00:00,Google Play,1,,WhatsApp can't withdraw balance only forces you to open federal bank account,0,8.7.6,True
2025-10-30 11:02:20+00:00,Google Play,1,,"worst trading app , do not do trading in this app, its withdrawal system is way pathetic, its a scam which they do with traders",0,8.7.6,True
2025-10-30 10:07:41+00:00,App Store,5,Best,Value,0,5.8.5,False
2025-10-30 10:03:28+00:00,Google Play,1,,no transparency in charges lost ₹300 only in charges,0,,True
2025-10-30 08:53:10+00:00,Google Play,5,,v good,0,8.6.6,True
2025-10-30 08:18:43+00:00,Google Play,5,,Very Responsive App and Beautifully Designed to make investments simple for everyone,0,8.7.6,True
2025-10-30 05:39:28+00:00,Google Play,4,,I love INDmoney.🥰,0,8.7.0,True
2025-10-30 01:19:04+00:00,Google Play,5,,awesome 👌 UI MUCH BETTER LOOK COMPARING TO ZERODHA,0,8.7.0,True
2025-10-30 00:48:43+00:00,Google Play,5,,"App is good, please add liability edit option to add more liability like rent, monthly expenses and other borrowed money.",0,8.7.6,True
2025-10-29 23:43:11+00:00,Google Play,2,,"NEW ISSUE: (AUG-2025) why bank transaction time showing as AEDT, insteed of IST ? For UPI scan also its asking for password after that also i shows some error we have to force close to scan again. Wow more details in Analysis now, please add seperate card for tax saving funds. Please reinstate it or adopt Groww’s approach. Also, EPFO tracking needs improvement—many users at HCL, TCS, Infosys, etc., use private PF trusts. Else, Add manual entry like Artos. Add support to Wifi android tablets.",4,8.7.0,True
2025-10-29 23:22:31+00:00,Google Play,5,,super,0,8.6.4,True
2025-10-29 22:32:30+00:00,Google Play,4,,Using it since 4-5 years. Mostly I use it for US investments and it is easy and convenient. US deposits are also very fast. Few things would like to have in the app is to show the graphical (yearly/monthly etc.) growth of my US portfolio. Also I remember I used to see XIRR of my US portfolio but now can't see it anymore.,62,8.7.6,True
2025-10-29 22:13:07+00:00,Google Play,5,,Ease of operations and investment friendly features whether it is domestic or US,0,8.7.6,True
2025-10-29 21:59:10+00:00,Google Play,5,,very nice Appalachian 👌,0,8.7.6,True
2025-10-29 20:42:08+00:00,Google Play,4,,nice,0,8.6.6,True
2025-10-29 20:26:17+00:00,Google Play,5,,all in one destination.,0,8.7.0,True
2025-10-29 20:19:21+00:00,Google Play,1,,"poor size of FONT in market depth and Other details, it's like pain to my eyes... Shameful",0,8.7.6,True
2025-10-29 20:09:43+00:00,Google Play,5,,2 lakh loss,0,,True
2025-10-29 19:27:42+00:00,Google Play,5,,good,0,8.6.4,True
2025-10-29 17:17:16+00:00,Google Play,4,,it gives opportunity to learn more and invest more - it updates us to analyse the market more effectively so I find this app very useful for different investments purpose- thankyou indmoney,0,8.7.0,True
2025-10-29 16:09:25+00:00,Google Play,5,,thank you ind money 💰,0,8.3.3,True
2025-10-29 15:46:16+00:00,Google Play,5,,best for newcomers,0,,True
2025-10-29 15:20:57+00:00,Google Play,5,,job technology,0,,True
2025-10-29 14:11:53+00:00,Google Play,5,,good,0,8.7.0,True
2025-10-29 13:23:24+00:00,Google Play,5,,good,0,8.7.6,True
2025-10-29 11:42:35+00:00,Google Play,1,,Is it fair to receive deposit at Rs 89.68 per dollor and allow withdrawal at 87? which means you steal 3000 Rs per 1 lac withdrawl. 😡,2,8.7.6,True
2025-10-29 11:41:39+00:00,App Store,5,One place for all your investments,"One of the best apps for investing in US stocks, see your total net-worth under one roof",0,5.8.5,False
2025-10-29 10:27:44+00:00,Google Play,4,,"no option to track, NPS with mail id other then gmail. NPS linked mail id is with Outlook so can't track NPS.",0,8.7.6,True
2025-10-29 09:25:53+00:00,Google Play,1,,today update is very poor update,0,8.7.0,True
2025-10-29 09:03:24+00:00,Google Play,5,,Superb 👌,0,,True
2025-10-29 07:41:00+00:00,Google Play,5,,Best app in the market 👍🏻👍🏻👍🏻🙌🏻🙌🏻🙌🏻,0,8.7.6,True
2025-10-29 07:35:23+00:00,Google Play,5,,good,0,8.7.6,True
2025-10-29 06:43:05+00:00,Google Play,5,,గుడ్,0,8.6.4,True
2025-10-29 00:07:33+00:00,Google Play,4,,I think this app has come very far since it started. It has a lot of things to add but I feel it's a complete app,2,8.7.0,True
2025-10-28 23:09:39+00:00,Google Play,5,,okay thanks,0,8.7.0,True
2025-10-28 21:41:47+00:00,Google Play,5,,Good and smooth user interface,0,8.7.0,True
2025-10-28 21:16:24+00:00,Google Play,5,,very good,0,8.7.0,True
2025-10-27 06:46:07+00:00,App Store,5,All in one,One of the best UI for all segments,0,5.8.3,False
2025-10-23 04:36:52+00:00,App Store,5,Awesome app for all my financial assets and liabilities,I loved the way this app shows all my assets and liabilities in a very structured way. My loans have suddenly stopped being tracked from last 2 month. Is that featured removed from app? Can someone help me track them back ?,0,5.8.2,False
2025-10-21 18:37:52+00:00,App Store,1,not able to add money,"tried to add money multiple times during muhurat trading today and everytime it failed, had to opt for other app",0,5.8.2,False
2025-10-21 10:43:10+00:00,App Store,1,App crashes constantly on launch,"I just installed app on new device and its crashes constantly on launch sometimes plus when I click on usa stocks, seamless you dont have firebase crashlytics alerts integration",0,5.8.2,False
